"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"30270-1824","1","Waymo LLC","1-Day","","","DEC-2021","SADHW2S18M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","3fa13431ff0349d","15812"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","20:02"," ","e6fdd97cb301d10","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Making Left Turn","Unknown","No"," "," "," "," "," "," "," "," "," "," ","Y","Stopped","No","Yes","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","The content of this report is unchanged from the initial report submitted by email on November [XXX], 2021 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On November [XXX], 2021 at 8:02 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle at [XXX], [XXX], and [XXX]. The Waymo AV was traveling southbound on [XXX], a narrow road with vehicles parked on both sides, and approaching the intersection with [XXX] and [XXX]. A passenger vehicle approaching from the right of the Waymo AV on eastbound [XXX]"," "
"30531-1821","1","Transdev Alternative Services","1-Day","","","DEC-2021","SADHW2S10M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","07333aef835ef03","17392"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC."," "," "," "," ","Y"," "," "," ","","DEC-2021"," ","DEC-2021","16:30"," ","92abe0be65a945a","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Unknown","No Unusual Conditions","25"," ","Daylight"," "," "," "," "," "," ","Y"," ","","SUV","No Injuries Reported","Yes","Changing Lanes","No","Unknown"," "," "," "," "," "," "," "," ","Y"," "," ","Proceeding Straight","No","Yes","Yes","8"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On December [XXX], 2021 at 4:30 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving an SUV on [XXX] between [XXX] and [XXX]. While in autonomous mode, the Waymo AV turned right from southbound [XXX]onto westbound [XXX]. As the Waymo AV proceeded onto [XXX] in the far right lane, an SUV also proceeding westbound on [XXX]"," "
"30531-1782","2","Transdev Alternative Services","10-Day Update","","","DEC-2021","SADHW2S16M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","cf331f383ea5d94","23878"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC."," "," "," "," ","Y"," "," "," ","","NOV-2021"," ","NOV-2021","00:39"," ","8f5dc21a34007ed","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Phoenix"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","35"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Proceeding Straight","Yes","Yes"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Phoenix Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","Yes"," ","The content of this report is unchanged from the initial report submitted on November [XXX], 2021 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On November [XXX], 2021 at 12:39 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in Phoenix, AZ was in a collision involving a passenger vehicle at [XXX] and [XXX]. The Waymo AV was stopped at a right light on southbound [XXX] at [XXX]"," "
"30270-1815","1","Waymo LLC","1-Day","","","DEC-2021","SADHW2S10M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","07333aef835ef03","17392"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","DEC-2021"," ","DEC-2021","16:30"," ","92abe0be65a945a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Unknown","No Unusual Conditions","25"," ","Daylight"," "," "," "," "," "," ","Y"," ","","SUV","No Injuries Reported","Yes","Changing Lanes","No","Unknown"," "," "," "," "," "," "," "," ","Y"," "," ","Proceeding Straight","No","Yes","Yes","8"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On December [XXX], 2021 at 4:30 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving an SUV on [XXX] between [XXX] and [XXX]. While in autonomous mode, the Waymo AV turned right from southbound [XXX] onto westbound [XXX]. As the Waymo AV proceeded onto [XXX] in the far right lane, an SUV also proceeding westbound on [XXX]"," "
"30270-1813","1","Waymo LLC","1-Day","","","DEC-2021","SADHW2S16M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","cf331f383ea5d94","23878"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","00:39"," ","8f5dc21a34007ed","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Phoenix"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","35"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Proceeding Straight","Yes","Yes"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","Yes","Phoenix Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","Yes"," ","The content of this report is unchanged from the initial report submitted on November [XXX], 2021 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On November [XXX], 2021 at 12:39 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in Phoenix, AZ was in a collision involving a passenger vehicle at [XXX] and [XXX]. The Waymo AV was stopped at a red light on southbound [XXX] at [XXX]"," "
"30531-1796","1","Transdev Alternative Services","1-Day","","","NOV-2021","SADHW2S13M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","f97408305266b85","13034"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC."," "," "," "," ","Y"," "," "," ","","NOV-2021"," ","NOV-2021","18:08"," ","462947832bd2caa","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," "," "," "," ","Y"," "," "," "," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On November [XXX], 2021 at 6:08 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle at [XXX] at [XXX]. The Waymo AV was stopped at a red light on eastbound [XXX] at [XXX]"," "
"30531-1795","1","Transdev Alternative Services","1-Day","","","NOV-2021","SADHW2S18M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","3fa13431ff0349d","15812"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC."," "," "," "," ","Y"," "," "," ","","NOV-2021"," ","NOV-2021","20:02"," ","e6fdd97cb301d10","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Making Left Turn","Unknown","No"," "," "," "," "," "," "," "," "," "," ","Y","Stopped","No","Yes","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On November [XXX], 2021 at 8:02 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle at [XXX], [XXX], and [XXX]. The Waymo AV was traveling southbound on [XXX], a narrow road with vehicles parked on both sides, and approaching the intersection with [XXX] and [XXX]. A passenger vehicle approaching from the right of the Waymo AV on eastbound [XXX]"," "
"30270-1787","1","Waymo LLC","1-Day","","","NOV-2021","SADHW2S18M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","3fa13431ff0349d","15812"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","20:02"," ","e6fdd97cb301d10","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Making Left Turn","Unknown","No"," "," "," "," "," "," "," "," "," "," ","Y","Stopped","No","Yes","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On November [XXX], 2021 at 8:02 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle at [XXX], [XXX], and [XXX]. The Waymo AV was traveling southbound on [XXX], a narrow road with vehicles parked on both sides, and approaching the intersection with [XXX] and [XXX]. A passenger vehicle approaching from the right of the Waymo AV on eastbound [XXX]"," "
"30270-1786","1","Waymo LLC","1-Day","","","NOV-2021","SADHW2S13M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","f97408305266b85","13034"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","18:08"," ","462947832bd2caa","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," "," "," "," ","Y"," "," "," "," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On November [XXX], 2021 at 6:08 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle at [XXX] at [XXX]. The Waymo AV was stopped at a red light on eastbound [XXX] at [XXX]"," "
"30711-1759","2","Pony.ai","10-Day Update","","","NOV-2021","KM8K23AG0MU"," ","N/A","Hyundai","Kona EV"," ","2021"," ","39f3358183a2dbc","2550"," ","In-Vehicle and Remote (Commercial / Test)","L4"," "," ","Yes","ADS","Pony.ai"," "," "," "," "," ","Y"," "," ","","OCT-2021"," ","OCT-2021","10:50"," ","aeb0ef282584e35","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Fremont"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","40"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other Fixed Object","No Injuries Reported","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Changing Lanes","No","Yes","Yes","35"," "," "," "," "," "," ","Y"," "," "," ","Y"," ","Y"," ","Y"," ","Y"," "," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","Pony.ai originally submitted a monthly report on November [XXX], 2021, and an amended and corrected report on November [XXX], 2021. This is intended to serve as the ""10-day"" update to the amended report.  On October [XXX], 2021, after turning right onto [XXX] from [XXX], the Pony.ai Autonomous Vehicle (""Pony.ai AV"") performed a left lane change maneuver in autonomous mode (SAE L4). While performing the lane change, the Pony.ai AV came into contact with a center divider on [XXX]. and the traffic sign that was posted on the divider. The Pony.ai AV suffered moderate damage to the front of the vehicle and the undercarriage. There were no injuries and no other vehicles involved. [XXX] were called to report the incident and the damaged street sign. Pony.ai has subsequently worked with local authorities to resolve all issues related to the damaged sign. Please note that the latitude/longitude provided are GPS coordinates of the location address.NHTSA has requested the Company to debrief the Agency on this incident. That meeting is scheduled for November [XXX], 2021.  Pony.ai will present a full updated report of the incident to NHTSA at that time and the current status of the Company's investigation."," "
"30531-1761","2","Transdev Alternative Services","10-Day Update","","","NOV-2021","SADHW2S18M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","8d2c8e1b95ad195","11661"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC"," "," "," "," ","Y"," "," "," ","","NOV-2021"," ","NOV-2021","02:20"," ","b90c9dd7320e24f","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted"," "," "," "," "," "," ","Y"," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","Unknown","Unknown"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","Unknown","San Francisco Police Dept."," ","Yes","","Y","","Y","","Y","Yes"," ","Other than updating the weather, status of Law Enforcement Investigating, and status of Other Cars Air Bags Deployed, the content of this report is unchanged from the initial report submitted on November [XXX], 2021 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On November [XXX], 2021 at 2:20 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle at [XXX] at [XXX]. The Waymo AV was stopped at a stop sign at [XXX] at [XXX]"," "
"30531-1782","1","Transdev Alternative Services","1-Day","","","NOV-2021","SADHW2S16M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","cf331f383ea5d94","23878"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC."," "," "," "," ","Y"," "," "," ","","NOV-2021"," ","NOV-2021","00:39"," ","8f5dc21a34007ed","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Phoenix"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","35"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Proceeding Straight","Yes","Yes"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Phoenix Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","Yes"," ","On November [XXX], 2021 at 12:39 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in Phoenix, AZ was in a collision involving a passenger vehicle at [XXX] and [XXX]. The Waymo AV was stopped at a right light on southbound [XXX] at [XXX]"," "
"669-1762","2","Hyundai Motor America","10-Day Update","","","NOV-2021","KM8K23AG3MU"," ","N/A","Hyundai","Kona EV"," ","2021"," ","68822f2575e302d","","Y","Other, see Narrative","","Y"," ","Yes","ADS","Pony.ai"," "," "," "," "," ","Y"," ","Y","Independent third-party tester","OCT-2021"," ","NOV-2021","","Y","aeb0ef282584e35","","Y","","Y","","Y","Fremont"," ","CA ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Pole / Tree","No Injuries Reported","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Unknown","Unknown","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","Unknown","","Y","Yes","","Y","","Y","","Y","No, see Narrative"," ","HMA was informed of this incident during a discussion with NHTSA's ODI on November [XXX], 2021. According to the information provided, a 2021 Kona EV was being operated by a non-production SAE Level 4 ADAS in an unknown mode when the Level 4 system experienced a communication error, switched to an auxiliary backup system, resulting in the vehicle crashing into a road sign/ pole.  The vehicle was undrivable post-crash.  No injuries were reported.
Hyundai notes that the subject vehicle was produced and sold with SAE Level 1 and below ADAS only.  
Hyundai also notes that it has not collaborated with Pony.ai since February 2020.
11/[XXX]/2021: No new updates available."," "
"30270-1779","1","Waymo LLC","1-Day","","","NOV-2021","SADHW2S18M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","8d2c8e1b95ad195","11661"," ","In-Vehicle (Commercial / Test)","Waymo LLC"," "," ","Yes","ADS","5th Generation ADS"," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","02:20"," ","b90c9dd7320e24f","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","No","Unknown"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","Other than updating the weather, status of Law Enforcement Investigating, and status of Other Cars Air Bags Deployed, the content of this report is unchanged from the initial report submitted on November [XXX], 2021 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On November [XXX], 2021 at 2:20 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle at [XXX] at [XXX]. The Waymo AV was stopped at a stop sign at [XXX] at [XXX]"," "
