"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"62-1823","1","Honda (American Honda Motor Co.)","1-Day","","","DEC-2021","5FNYF6H35MB"," ","n/a","Honda","Pilot"," ","2021"," ","7d1545d78d2b846","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","DEC-2021"," ","DEC-2021","","Y","6a5dbe7198ba31d","","Y","","Y","","Y","Westbury"," ","NY ","","Y","Street","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Passenger Car","Moderate","Unknown","Proceeding Straight","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Changing Lanes","Yes","Yes","Unknown","","Y"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," ","No",""," ","No",""," ",""," ",""," ","Unknown"," ","The customer was driving in a lane and began to merge into the left turn lane. Another vehicle was driving fast and rear-ended the customer as he was merging into the left turn lane. The customer alleges that the Lane Keep Assist System and Adaptive Cruise Control were engaged.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
"62-1814","1","Honda (American Honda Motor Co.)","1-Day","","","DEC-2021","1HGCV3F55KA"," ","n/a","Honda","Accord Hybrid"," ","2019"," ","4a8d55f30f9136d","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","NOV-2021"," ","DEC-2021","","Y","11ca65630051868","","Y","","Y","","Y","Scottsdale"," ","AR ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Passenger Car","No Injuries Reported","Unknown","Proceeding Straight","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Other, see Narrative","Yes","Yes","Unknown","","Y"," "," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," "," "," "," ","No",""," ","No",""," ",""," ",""," ","Unknown"," ","Customer was pulling out of an apartment complex and onto a street when another driver hit the customer's vehicle. The customer alleges that both the Lane Keep Assist System and Adaptive Cruise Control were engaged.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
"13781-1802","2","Tesla, Inc.","10-Day Update","","","DEC-2021","5YJ3E1EC5MF"," ","N/A","Tesla","Model 3"," ","2021"," ","9287f345b1aea9a","3482"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","DEC-2021"," ","DEC-2021","07:15"," ","d760c9121ae32bb","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Jose"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","60"," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1800","2","Tesla, Inc.","10-Day Update","","","DEC-2021","5YJYGDEF4MF"," ","N/A","Tesla","Model Y"," ","2021"," ","109c773001953c9","4939"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","DEC-2021","06:32"," ","202381ad8d8e6c4","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Los Angeles"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","70"," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1793","2","Tesla, Inc.","10-Day Update","","","DEC-2021","5YJSA1E26GF"," ","N/A","Tesla","Model S"," ","2016"," ","1ce49b60b46932f","81365"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","12:07"," ","a888fba15843acb","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","North Miami Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1784","2","Tesla, Inc.","10-Day Update","","","DEC-2021","5YJ3E1EB2JF"," ","N/A","Tesla","Model 3"," ","2018"," ","580db6e98667367","29349"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","20:10"," ","35d5bd97c16350f","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Las Vegas"," ","NV ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","35"," ","Daylight"," "," ","Y"," "," "," "," "," ","","Pickup Truck","Unknown","Unknown","Crossing into Opposing Lane","Yes","Unknown"," ","Y"," "," "," "," "," "," "," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","30"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1785","2","Tesla, Inc.","10-Day Update","","","DEC-2021","5YJXCAE28HF"," ","N/A","Tesla","Model X"," ","2017"," ","f39bef165c82032","15923"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2019"," ","NOV-2021","","Y","78f06bf09979eb7","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Mount Pleasant"," ","NY ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Passenger Car","Fatality","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Unknown","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"10039-1520","4","BMW of North America, LLC","Other Update","","","DEC-2021","5YMJU0C08M9"," ","N/A","BMW","X5M"," ","2021"," ","eb15b4d48604ec6","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2021"," ","OCT-2021","","Y","78c121e2e008b3b","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","sacramento"," ","CA ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Yes","Unknown","72"," "," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","No",""," ","Yes",""," ",""," ",""," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","As of November [XXX], 2021, there is no update. 
Per the insurance company, the customer allegedly [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"28349-1805","1","Lucid Motors, Inc.","1-Day","","","DEC-2021","50EA1DAA5NA"," ","N/A","Lucid Motors","Dream/Prototype"," ","2022"," ","eab07ddb37ca3f0","7328"," ","In-Vehicle (Commercial / Test)","Level 2"," "," ","","ADAS","Lucid Motors- Test Driver"," "," ","Y"," "," ","Y"," "," ","","NOV-2021"," ","DEC-2021","21:45"," ","4f2f2a2f3679797","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","Newark"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Dark - Not Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Stopped","Unknown","Yes","Y"," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","Yes","Yes","Yes","69"," "," "," "," "," "," "," "," "," ","Y"," "," ","Y","Y","Y"," ","Y"," "," "," ","Yes","California Highway Patrol"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Yes"," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-1804","1","Honda (American Honda Motor Co.)","1-Day","","","DEC-2021","5J8YD4H38LL"," ","n/a","Acura","MDX"," ","2020"," ","4977743e379da3e","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","SEP-2021"," ","DEC-2021","","Y","e73fc98909dc9c9","","Y","","Y","","Y","Glen Cove"," ","NY ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Pickup Truck","No Injuries Reported","Unknown","Proceeding Straight","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Stopped","No","Yes","Unknown","0"," "," "," "," "," "," "," "," "," "," "," ","Y"," "," "," ","Y"," "," "," "," ","Unknown","","Y","No","","Y","","Y","","Y","Unknown"," ","Customer was stopped at an intersection when a pickup truck tried to drive between the customer and another vehicle. The pickup truck swiped both vehicles as a result. The customer alleges that both the Lane Keep Assist System and Adaptive Cruise Control were engaged.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
"62-1803","1","Honda (American Honda Motor Co.)","1-Day","","","DEC-2021","5J8YD3H55JL"," ","n/a","Acura","MDX"," ","2018"," ","30d16ddd1f05fdd","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","NOV-2021"," ","DEC-2021","","Y","c2519a0d511dd6b","","Y","","Y","","Y","San Diego"," ","CA ","","Y","Street","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","No Injuries Reported","Unknown","Stopped","Unknown","Unknown"," ","Y"," "," "," "," "," "," "," "," "," ","Making Left Turn","No","Yes","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," ","Y"," "," "," "," ","No",""," ","No",""," ",""," ",""," ","Unknown"," ","The customer made a sharp turn and swiped a parked vehicle. After driving approximately 50 feet, the customer noticed flames coming out of her vehicle's hood. The customer alleges that both the Lane Keep Assist System and Adaptive Cruise Control were engaged.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
"13781-1802","1","Tesla, Inc.","1-Day","","","DEC-2021","5YJ3E1EC5MF"," ","N/A","Tesla","Model 3"," ","2021"," ","9287f345b1aea9a","3482"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","DEC-2021"," ","DEC-2021","07:15"," ","d760c9121ae32bb","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Jose"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1800","1","Tesla, Inc.","1-Day","","","DEC-2021","5YJYGDEF4MF"," ","N/A","Tesla","Model Y"," ","2021"," ","109c773001953c9","4939"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","DEC-2021","06:32"," ","202381ad8d8e6c4","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Los Angeles"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1793","1","Tesla, Inc.","1-Day","","","NOV-2021","5YJSA1E26GF"," ","N/A","Tesla","Model S"," ","2016"," ","1ce49b60b46932f","81365"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","12:07"," ","a888fba15843acb","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","North Miami Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1776","2","Tesla, Inc.","10-Day Update","","","NOV-2021","5YJSA1E27HF"," ","N/A","Tesla","Model S"," ","2017"," ","8120a4454d55dc1","53287"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","03:45"," ","2fd146367bac5d8","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Fairview Township"," ","PA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1775","2","Tesla, Inc.","10-Day Update","","","NOV-2021","5YJSA1E25HF"," ","N/A","Tesla","Model S"," ","2017"," ","05b8fe2a8f9b690","51268"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","16:30"," ","b6334b22f614ca5","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Southborough"," ","MA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1773","2","Tesla, Inc.","10-Day Update","","","NOV-2021","5YJ3E1EAXMF"," ","N/A","Tesla","Model 3"," ","2021"," ","127202409b0e6c8","5378"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","06:40"," ","0d12e8b70ddd7cc","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Hayward"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","28"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1772","2","Tesla, Inc.","10-Day Update","","","NOV-2021","5YJYGDEE7MF"," ","N/A","Tesla","Model Y"," ","2021"," ","977e71f1bdf71b4","6863"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","18:18"," ","b5df5b7b58ea984","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Orcutt"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","65"," ","Daylight","Y"," "," "," "," "," "," "," ","","Pole / Tree","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","62"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1771","2","Tesla, Inc.","10-Day Update","","","NOV-2021","5YJ3E1EB2LF"," ","N/A","Tesla","Model 3"," ","2020"," ","c0e350bf2e60d68","48624"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","NOV-2021"," ","NOV-2021","09:55"," ","c76d6795391ffe0","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Fairland"," ","MD ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","50"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Unknown","Proceeding Straight","Unknown","Unknown"," "," "," "," "," "," "," ","Y"," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","66"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1785","1","Tesla, Inc.","1-Day","","","NOV-2021","5YJXCAE28HF"," ","N/A","Tesla","Model X"," ","2017"," ","f39bef165c82032","15923"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2019"," ","NOV-2021","","Y","78f06bf09979eb7","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Mount Pleasant"," ","NY ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Passenger Car","Fatality","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Unknown","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
